"areaCode","age","population"
"E07000189","30_34",9405
"E07000189","35_39",8794
"E07000189","40_44",8618
"E07000189","45_49",10354
"E07000189","50_54",12062
"E07000189","55_59",12616
"E07000189","60+",55286
"E07000189","60_64",11500
"E07000189","65_69",11347
"E07000189","70_74",11982
"E07000189","75_79",8677
"E07000189","80_84",5933
"E07000189","85_89",3541
"E07000189","90+",2306
"E07000190","00_04",6200
"E07000190","00_59",84319
"E07000190","05_09",7116
"E07000190","10_14",7112
"E07000190","15_19",6232
"E07000190","20_24",5331
"E07000190","25_29",6540
"E07000190","30_34",7200
"E07000190","35_39",6978
"E07000190","40_44",6688
"E07000190","45_49",7697
"E07000190","50_54",8604
"E07000190","55_59",8621
"E07000190","60+",36097
"E07000190","60_64",7700
"E07000190","65_69",7361
"E07000190","70_74",7366
"E07000190","75_79",5434
"E07000190","80_84",3850
"E07000190","85_89",2531
"E07000190","90+",1855
"E07000191","00_04",1296
"E07000191","00_59",19719
"E07000191","05_09",1578
"E07000191","10_14",1580
"E07000191","15_19",1390
"E07000191","20_24",1447
"E07000191","25_29",1386
"E07000191","30_34",1355
"E07000191","35_39",1430
"E07000191","40_44",1290
"E07000191","45_49",1625
"E07000191","50_54",2354
"E07000191","55_59",2988
"E07000191","60+",15286
"E07000191","60_64",3003
"E07000191","65_69",3109
"E07000191","70_74",3317
"E07000191","75_79",2472
"E07000191","80_84",1632
"E07000191","85_89",1067
"E07000191","90+",686
"E07000192","00_04",5412
"E07000192","00_59",75894
"E07000192","05_09",5776
"E07000192","10_14",5889
"E07000192","15_19",5153
"E07000192","20_24",5283
"E07000192","25_29",6677
"E07000192","30_34",6976
"E07000192","35_39",6676
"E07000192","40_44",5766
"E07000192","45_49",6919
"E07000192","50_54",7909
"E07000192","55_59",7458
"E07000192","60+",25590
"E07000192","60_64",5964
"E07000192","65_69",5301
"E07000192","70_74",5349
"E07000192","75_79",3942
"E07000192","80_84",2698
"E07000192","85_89",1457
"E07000192","90+",879
"E07000193","00_04",7138
"E07000193","00_59",90231
"E07000193","05_09",7717
"E07000193","10_14",7339
"E07000193","15_19",6574
"E07000193","20_24",6105
"E07000193","25_29",7526
"E07000193","30_34",7456
"E07000193","35_39",7751
"E07000193","40_44",7183
"E07000193","45_49",7948
"E07000193","50_54",8854
"E07000193","55_59",8640
"E07000193","60+",30692
"E07000193","60_64",7289
"E07000193","65_69",6274
"E07000193","70_74",6225
"E07000193","75_79",4699
"E07000193","80_84",3272
"E07000193","85_89",1902
"E07000193","90+",1031
"E07000194","00_04",5147
"E07000194","00_59",73696
"E07000194","05_09",5773
"E07000194","10_14",5967
"E07000194","15_19",5404
"E07000194","20_24",5001
"E07000194","25_29",5734
"E07000194","30_34",5794
"E07000194","35_39",5830
"E07000194","40_44",6085
"E07000194","45_49",7195
"E07000194","50_54",7878
"E07000194","55_59",7888
"E07000194","60+",31941
"E07000194","60_64",6579
"E07000194","65_69",6130
"E07000194","70_74",6929
"E07000194","75_79",5754
"E07000194","80_84",3522
"E07000194","85_89",1928
"E07000194","90+",1099
"E07000195","00_04",5872
"E07000195","00_59",94990
"E07000195","05_09",6726
"E07000195","10_14",6876
"E07000195","15_19",7642
"E07000195","20_24",10200
"E07000195","25_29",9070
"E07000195","30_34",8367
"E07000195","35_39",7373
"E07000195","40_44",7092
"E07000195","45_49",7922
"E07000195","50_54",9072
"E07000195","55_59",8778
"E07000195","60+",34620
"E07000195","60_64",7673
"E07000195","65_69",6996
"E07000195","70_74",7276
"E07000195","75_79",5369
"E07000195","80_84",3742
"E07000195","85_89",2306
"E07000195","90+",1258
"E07000196","00_04",5060
"E07000196","00_59",76902
"E07000196","05_09",5619
"E07000196","10_14",5788
"E07000196","15_19",5544
"E07000196","20_24",5775
"E07000196","25_29",6336
"E07000196","30_34",6095
"E07000196","35_39",5912
"E07000196","40_44",5798
"E07000196","45_49",7334
"E07000196","50_54",8679
"E07000196","55_59",8962
"E07000196","60+",35467
"E07000196","60_64",7657
"E07000196","65_69",6962
"E07000196","70_74",7454
"E07000196","75_79",5893
"E07000196","80_84",4087
"E07000196","85_89",2203
"E07000196","90+",1211
"E07000197","00_04",6755
"E07000197","00_59",97981
"E07000197","05_09",7512
"E07000197","10_14",7846
"E07000197","15_19",6626
"E07000197","20_24",6454
"E07000197","25_29",8504
"E07000197","30_34",8480
"E07000197","35_39",8064
"E07000197","40_44",7890
"E07000197","45_49",9255
"E07000197","50_54",10364
"E07000197","55_59",10231
"E07000197","60+",39877
"E07000197","60_64",8727
"E07000197","65_69",7961
"E07000197","70_74",8390
"E07000197","75_79",6467
"E07000197","80_84",4448
"E07000197","85_89",2470
"E07000197","90+",1414
"E07000198","00_04",4133
"E07000198","00_59",66578
"E07000198","05_09",4949
"E07000198","10_14",5461
"E07000198","15_19",5027
"E07000198","20_24",4443
"E07000198","25_29",4963
"E07000198","30_34",4972
"E07000198","35_39",5014
"E07000198","40_44",5062
"E07000198","45_49",6787
"E07000198","50_54",7970
"E07000198","55_59",7797
"E07000198","60+",31849
"E07000198","60_64",6799
"E07000198","65_69",6365
"E07000198","70_74",7163
"E07000198","75_79",5156
"E07000198","80_84",3465
"E07000198","85_89",1886
"E07000198","90+",1015
"E07000199","00_04",4431
"E07000199","00_59",57456
"E07000199","05_09",4700
"E07000199","10_14",4884
"E07000199","15_19",4196
"E07000199","20_24",4061
"E07000199","25_29",4662
"E07000199","30_34",5108
"E07000199","35_39",5024
"E07000199","40_44",4624
"E07000199","45_49",5139
"E07000199","50_54",5598
"E07000199","55_59",5029
"E07000199","60+",19408
"E07000199","60_64",4565
"E07000199","65_69",4250
"E07000199","70_74",4201
"E07000199","75_79",2962
"E07000199","80_84",1923
"E07000199","85_89",999
"E07000199","90+",508
"E07000200","00_04",4140
"E07000200","00_59",61941
"E07000200","05_09",4908
"E07000200","10_14",5366
"E07000200","15_19",4838
"E07000200","20_24",4031
"E07000200","25_29",4203
"E07000200","30_34",4457
"E07000200","35_39",4647
"E07000200","40_44",4888
"E07000200","45_49",6135
"E07000200","50_54",7132
"E07000200","55_59",7196
"E07000200","60+",30794
"E07000200","60_64",6245
"E07000200","65_69",6018
"E07000200","70_74",6841
"E07000200","75_79",4933
"E07000200","80_84",3341
"E07000200","85_89",2096
"E07000200","90+",1320
"E07000201","00_04",4885
"E07000201","00_59",48500
"E07000201","05_09",4768
"E07000201","10_14",3500
"E07000201","15_19",2670
"E07000201","20_24",3941
"E07000201","25_29",4938
"E07000201","30_34",5209
"E07000201","35_39",4394
"E07000201","40_44",3219
"E07000201","45_49",3107
"E07000201","50_54",3793
"E07000201","55_59",4076
"E07000201","60+",15632
"E07000201","60_64",3531
"E07000201","65_69",3097
"E07000201","70_74",3375
"E07000201","75_79",2224
"E07000201","80_84",1664
"E07000201","85_89",1048
"E07000201","90+",693
"E07000202","00_04",8902
"E07000202","00_59",105442
"E07000202","05_09",9003
"E07000202","10_14",8414
"E07000202","15_19",7323
"E07000202","20_24",7498
"E07000202","25_29",9611
"E07000202","30_34",10260
"E07000202","35_39",9921
"E07000202","40_44",8433
"E07000202","45_49",8682
"E07000202","50_54",8917
"E07000202","55_59",8478
"E07000202","60+",30537
"E07000202","60_64",7358
"E07000202","65_69",6457
"E07000202","70_74",5946
"E07000202","75_79",4144
"E07000202","80_84",3205
"E07000202","85_89",2065
"E07000202","90+",1362
"E07000203","00_04",4490
"E07000203","00_59",71660
"E07000203","05_09",5504
"E07000203","10_14",6157
"E07000203","15_19",5322
"E07000203","20_24",4645
"E07000203","25_29",5314
"E07000203","30_34",5760
"E07000203","35_39",5765
"E07000203","40_44",5652
"E07000203","45_49",6825
"E07000203","50_54",8075
"E07000203","55_59",8151
"E07000203","60+",33197
"E07000203","60_64",7158
"E07000203","65_69",6951
"E07000203","70_74",7343
"E07000203","75_79",5099
"E07000203","80_84",3418
"E07000203","85_89",2043
"E07000203","90+",1185
"E07000204","00_04",5583
"E07000204","00_59",80349
"E07000204","05_09",6467
"E07000204","10_14",6860
"E07000204","15_19",5791
"E07000204","20_24",5116
"E07000204","25_29",6455
"E07000204","30_34",6968
"E07000204","35_39",7165
"E07000204","40_44",6442
"E07000204","45_49",7247
"E07000204","50_54",8359
"E07000204","55_59",7896
"E07000204","60+",32821
"E07000204","60_64",6558
"E07000204","65_69",6278
"E07000204","70_74",7108
"E07000204","75_79",5308
"E07000204","80_84",3735
"E07000204","85_89",2256
"E07000204","90+",1578
"E07000205","00_04",5569
"E07000205","00_59",85186
"E07000205","05_09",6752
"E07000205","10_14",7814
"E07000205","15_19",6845
"E07000205","20_24",5388
"E07000205","25_29",5549
"E07000205","30_34",5922
"E07000205","35_39",6043
"E07000205","40_44",6856
"E07000205","45_49",8458
"E07000205","50_54",9736
"E07000205","55_59",10254
"E07000205","60+",46565
"E07000205","60_64",9710
"E07000205","65_69",9206
"E07000205","70_74",10141
"E07000205","75_79",7085
"E07000205","80_84",5071
"E07000205","85_89",3276
"E07000205","90+",2076
"E07000206","00_04",5514
"E07000206","00_59",78250
"E07000206","05_09",6583
"E07000206","10_14",6676
"E07000206","15_19",5944
"E07000206","20_24",5481
"E07000206","25_29",6189
"E07000206","30_34",6257
"E07000206","35_39",5998
"E07000206","40_44",5892
"E07000206","45_49",6986
"E07000206","50_54",8309
"E07000206","55_59",8421
"E07000206","60+",40372
"E07000206","60_64",7860
"E07000206","65_69",7830
"E07000206","70_74",9017
"E07000206","75_79",6477
"E07000206","80_84",4593
"E07000206","85_89",2891
"E07000206","90+",1704
"E07000207","00_04",8698
"E07000207","00_59",104095
"E07000207","05_09",10391
"E07000207","10_14",9772
"E07000207","15_19",7599
"E07000207","20_24",5083
"E07000207","25_29",5153
"E07000207","30_34",6068
"E07000207","35_39",8523
"E07000207","40_44",10852
"E07000207","45_49",11116
"E07000207","50_54",10737
"E07000207","55_59",10103
"E07000207","60+",33120
"E07000207","60_64",7535
"E07000207","65_69",6390
"E07000207","70_74",6516
"E07000207","75_79",4715
"E07000207","80_84",3649
"E07000207","85_89",2499
"E07000207","90+",1816
"E07000208","00_04",4947
"E07000208","00_59",61905
"E07000208","05_09",5610
"E07000208","10_14",5443
"E07000208","15_19",4759
"E07000208","20_24",4038
"E07000208","25_29",3944
"E07000208","30_34",4321
"E07000208","35_39",5381
"E07000208","40_44",5978
"E07000208","45_49",6081
"E07000208","50_54",5830
"E07000208","55_59",5573
"E07000208","60+",19098
"E07000208","60_64",4255
"E07000208","65_69",3748
"E07000208","70_74",3987
"E07000208","75_79",2880
"E07000208","80_84",2104
"E07000208","85_89",1356
"E07000208","90+",768
"E07000209","00_04",7183
"E07000209","00_59",117627
"E07000209","05_09",8514
"E07000209","10_14",8837
"E07000209","15_19",10013
"E07000209","20_24",15520
"E07000209","25_29",12435
"E07000209","30_34",9187
"E07000209","35_39",8461
"E07000209","40_44",8771
"E07000209","45_49",9698
"E07000209","50_54",9495
"E07000209","55_59",9513
"E07000209","60+",32725
"E07000209","60_64",7556
"E07000209","65_69",6403
"E07000209","70_74",6721
"E07000209","75_79",4705
"E07000209","80_84",3587
"E07000209","85_89",2331
"E07000209","90+",1422
"E07000210","00_04",4047
"E07000210","00_59",60761
"E07000210","05_09",4917
"E07000210","10_14",5354
"E07000210","15_19",4796
"E07000210","20_24",3801
"E07000210","25_29",3949
"E07000210","30_34",3889
"E07000210","35_39",4415
"E07000210","40_44",5542
"E07000210","45_49",6224
"E07000210","50_54",6931
"E07000210","55_59",6896
"E07000210","60+",26786
"E07000210","60_64",5904
"E07000210","65_69",5028
"E07000210","70_74",5364
"E07000210","75_79",4059
"E07000210","80_84",3066
"E07000210","85_89",2098
"E07000210","90+",1267
"E07000211","00_04",9161
"E07000211","00_59",113771
"E07000211","05_09",10247
"E07000211","10_14",9794
"E07000211","15_19",7787
"E07000211","20_24",6411
"E07000211","25_29",7645
"E07000211","30_34",9085
"E07000211","35_39",10491
"E07000211","40_44",11033
"E07000211","45_49",10868
"E07000211","50_54",10865
"E07000211","55_59",10384
"E07000211","60+",35472
"E07000211","60_64",8176
"E07000211","65_69",6882
"E07000211","70_74",7191
"E07000211","75_79",5062
"E07000211","80_84",3749
"E07000211","85_89",2614
"E07000211","90+",1798
"E07000212","00_04",4903
"E07000212","00_59",70465
"E07000212","05_09",5099
"E07000212","10_14",4932
"E07000212","15_19",5794
"E07000212","20_24",8215
"E07000212","25_29",7498
"E07000212","30_34",6213
"E07000212","35_39",5301
"E07000212","40_44",5380
"E07000212","45_49",5671
"E07000212","50_54",5755
"E07000212","55_59",5704
"E07000212","60+",19862
"E07000212","60_64",4588
"E07000212","65_69",3745
"E07000212","70_74",3932
"E07000212","75_79",2891
"E07000212","80_84",2198
"E07000212","85_89",1574
"E07000212","90+",934
"E07000213","00_04",6192
"E07000213","00_59",75465
"E07000213","05_09",6459
"E07000213","10_14",6055
"E07000213","15_19",5093
"E07000213","20_24",4686
"E07000213","25_29",5176
"E07000213","30_34",6212
"E07000213","35_39",7010
"E07000213","40_44",7246
"E07000213","45_49",6988
"E07000213","50_54",7243
"E07000213","55_59",7105
"E07000213","60+",24408
"E07000213","60_64",5706
"E07000213","65_69",4663
"E07000213","70_74",4759
"E07000213","75_79",3647
"E07000213","80_84",2932
"E07000213","85_89",1731
"E07000213","90+",970
"E07000214","00_04",4664
"E07000214","00_59",66102
"E07000214","05_09",5542
"E07000214","10_14",5788
"E07000214","15_19",4918
"E07000214","20_24",4151
"E07000214","25_29",4547
"E07000214","30_34",4676
"E07000214","35_39",5455
"E07000214","40_44",5992
"E07000214","45_49",6747
"E07000214","50_54",6984
"E07000214","55_59",6638
"E07000214","60+",23102
"E07000214","60_64",5316
"E07000214","65_69",4310
"E07000214","70_74",4572
"E07000214","75_79",3542
"E07000214","80_84",2651
"E07000214","85_89",1770
"E07000214","90+",941
"E07000215","00_04",5054
"E07000215","00_59",64732
"E07000215","05_09",5493
"E07000215","10_14",5563
"E07000215","15_19",4707
"E07000215","20_24",3956
"E07000215","25_29",4161
"E07000215","30_34",4939
"E07000215","35_39",5390
"E07000215","40_44",5850
"E07000215","45_49",6161
"E07000215","50_54",6859
"E07000215","55_59",6599
"E07000215","60+",23810
"E07000215","60_64",5303
"E07000215","65_69",4570
"E07000215","70_74",4936
"E07000215","75_79",3548
"E07000215","80_84",2584
"E07000215","85_89",1646
"E07000215","90+",1223
"E07000216","00_04",6739
"E07000216","00_59",90718
"E07000216","05_09",8075
"E07000216","10_14",8691
"E07000216","15_19",8067
"E07000216","20_24",5410
"E07000216","25_29",5009
"E07000216","30_34",5369
"E07000216","35_39",7079
"E07000216","40_44",8328
"E07000216","45_49",9660
"E07000216","50_54",9489
"E07000216","55_59",8802
"E07000216","60+",35838
"E07000216","60_64",7543
"E07000216","65_69",6482
"E07000216","70_74",7136
"E07000216","75_79",5693
"E07000216","80_84",4171
"E07000216","85_89",2883
"E07000216","90+",1930
"E07000217","00_04",6407
"E07000217","00_59",76967
"E07000217","05_09",7060
"E07000217","10_14",6932
"E07000217","15_19",5317
"E07000217","20_24",4071
"E07000217","25_29",4986
"E07000217","30_34",5730
"E07000217","35_39",7115
"E07000217","40_44",7957
"E07000217","45_49",7623
"E07000217","50_54",7233
"E07000217","55_59",6536
"E07000217","60+",23041
"E07000217","60_64",5480
"E07000217","65_69",4621
"E07000217","70_74",4475
"E07000217","75_79",3234
"E07000217","80_84",2479
"E07000217","85_89",1657
"E07000217","90+",1095
"E07000218","00_04",3291
"E07000218","00_59",46812
"E07000218","05_09",3712
"E07000218","10_14",3676
"E07000218","15_19",3353
"E07000218","20_24",3192
"E07000218","25_29",3832
"E07000218","30_34",3879
"E07000218","35_39",3791
"E07000218","40_44",3510
"E07000218","45_49",4534
"E07000218","50_54",5011
"E07000218","55_59",5031
"E07000218","60+",18640
"E07000218","60_64",4354
"E07000218","65_69",3761
"E07000218","70_74",3933
"E07000218","75_79",2914
"E07000218","80_84",1938
"E07000218","85_89",1090
"E07000218","90+",650
"E07000219","00_04",8089
"E07000219","00_59",97638
"E07000219","05_09",8220
"E07000219","10_14",8005
"E07000219","15_19",6684
"E07000219","20_24",6823
"E07000219","25_29",8046
"E07000219","30_34",8678
"E07000219","35_39",8501
"E07000219","40_44",7827
"E07000219","45_49",8272
"E07000219","50_54",9502
"E07000219","55_59",8991
"E07000219","60+",32735
"E07000219","60_64",7565
"E07000219","65_69",6860
"E07000219","70_74",6931
"E07000219","75_79",5163
"E07000219","80_84",3415
"E07000219","85_89",1911
"E07000219","90+",890
"E07000220","00_04",6590
"E07000220","00_59",83914
"E07000220","05_09",7299
"E07000220","10_14",7201
"E07000220","15_19",6093
"E07000220","20_24",5218
"E07000220","25_29",6356
"E07000220","30_34",7300
"E07000220","35_39",7645
"E07000220","40_44",7262
"E07000220","45_49",7592
"E07000220","50_54",7797
"E07000220","55_59",7561
"E07000220","60+",26736
"E07000220","60_64",5852
"E07000220","65_69",5159
"E07000220","70_74",5401
"E07000220","75_79",4443
"E07000220","80_84",3043
"E07000220","85_89",1712
"E07000220","90+",1126
"E07000221","00_04",6388
"E07000221","00_59",89926
"E07000221","05_09",7083
"E07000221","10_14",7296
"E07000221","15_19",6446
"E07000221","20_24",5939
"E07000221","25_29",6724
"E07000221","30_34",6906
"E07000221","35_39",7006
"E07000221","40_44",7049
"E07000221","45_49",8940
"E07000221","50_54",9961
"E07000221","55_59",10188
"E07000221","60+",42476
"E07000221","60_64",8856
"E07000221","65_69",8146
"E07000221","70_74",8936
"E07000221","75_79",6966
"E07000221","80_84",4833
"E07000221","85_89",2895
"E07000221","90+",1844
"E07000222","00_04",7431
"E07000222","00_59",110011
"E07000222","05_09",8052
"E07000222","10_14",7913
"E07000222","15_19",8016
"E07000222","20_24",12966
"E07000222","25_29",11365
"E07000222","30_34",8860
"E07000222","35_39",8468
"E07000222","40_44",8743
"E07000222","45_49",9243
"E07000222","50_54",9631
"E07000222","55_59",9323
"E07000222","60+",34898
"E07000222","60_64",7623
"E07000222","65_69",6774
"E07000222","70_74",7112
"E07000222","75_79",5425
"E07000222","80_84",3924
"E07000222","85_89",2451
"E07000222","90+",1589
"E07000223","00_04",3356
"E07000223","00_59",45153
"E07000223","05_09",4074
"E07000223","10_14",3748
"E07000223","15_19",3119
"E07000223","20_24",2664
"E07000223","25_29",3029
"E07000223","30_34",3423
"E07000223","35_39",3861
"E07000223","40_44",4083
"E07000223","45_49",4603
"E07000223","50_54",4687
"E07000223","55_59",4506
"E07000223","60+",19034
"E07000223","60_64",3848
"E07000223","65_69",3681
"E07000223","70_74",4059
"E07000223","75_79",3006
"E07000223","80_84",2305
"E07000223","85_89",1373
"E07000223","90+",762
"E07000224","00_04",7533
"E07000224","00_59",103395
"E07000224","05_09",8582
"E07000224","10_14",8460
"E07000224","15_19",7215
"E07000224","20_24",6761
"E07000224","25_29",7698
"E07000224","30_34",8277
"E07000224","35_39",8214
"E07000224","40_44",8342
"E07000224","45_49",9540
"E07000224","50_54",11166
"E07000224","55_59",11607
"E07000224","60+",57728
"E07000224","60_64",10830
"E07000224","65_69",10807
"E07000224","70_74",12792
"E07000224","75_79",9380
"E07000224","80_84",6958
"E07000224","85_89",4266
"E07000224","90+",2695
"E07000225","00_04",5496
"E07000225","00_59",79181
"E07000225","05_09",6710
"E07000225","10_14",6732
"E07000225","15_19",6064
"E07000225","20_24",6098
"E07000225","25_29",5491
"E07000225","30_34",5333
"E07000225","35_39",5893
"E07000225","40_44",6116
"E07000225","45_49",7397
"E07000225","50_54",8626
"E07000225","55_59",9225
"E07000225","60+",42327
"E07000225","60_64",8693
"E07000225","65_69",8062
"E07000225","70_74",8802
"E07000225","75_79",6751
"E07000225","80_84",4832
"E07000225","85_89",3203
"E07000225","90+",1984
"E07000226","00_04",7764
"E07000226","00_59",91073
"E07000226","05_09",8220
"E07000226","10_14",7681
"E07000226","15_19",6093
"E07000226","20_24",5510
"E07000226","25_29",7225
"E07000226","30_34",8601
"E07000226","35_39",9382
"E07000226","40_44",8498
"E07000226","45_49",7727
"E07000226","50_54",7442
"E07000226","55_59",6930
"E07000226","60+",21401
"E07000226","60_64",5902
"E07000226","65_69",4527
"E07000226","70_74",4067
"E07000226","75_79",2600
"E07000226","80_84",1953
"E07000226","85_89",1450
"E07000226","90+",902
"E07000227","00_04",7333
"E07000227","00_59",102714
"E07000227","05_09",8333
"E07000227","10_14",9020
"E07000227","15_19",7579
"E07000227","20_24",5943
"E07000227","25_29",7074
"E07000227","30_34",7803
"E07000227","35_39",8152
"E07000227","40_44",8913
"E07000227","45_49",10044
"E07000227","50_54",11225
"E07000227","55_59",11295
"E07000227","60+",42760
"E07000227","60_64",9433
"E07000227","65_69",8482
"E07000227","70_74",8875
"E07000227","75_79",6532
"E07000227","80_84",4691
"E07000227","85_89",2946
"E07000227","90+",1801
"E07000228","00_04",8382
"E07000228","00_59",111936
"E07000228","05_09",9739
"E07000228","10_14",9947
"E07000228","15_19",8100
"E07000228","20_24",6024
"E07000228","25_29",7139
"E07000228","30_34",8594
"E07000228","35_39",10000
"E07000228","40_44",10529
"E07000228","45_49",11311
"E07000228","50_54",11467
"E07000228","55_59",10704
"E07000228","60+",40206
"E07000228","60_64",8927
"E07000228","65_69",7935
"E07000228","70_74",8322
"E07000228","75_79",6121
"E07000228","80_84",4235
"E07000228","85_89",2935
"E07000228","90+",1731
"E07000229","00_04",5556
"E07000229","00_59",78964
"E07000229","05_09",6421
"E07000229","10_14",6466
"E07000229","15_19",5444
"E07000229","20_24",4904
"E07000229","25_29",5447
"E07000229","30_34",6279
"E07000229","35_39",7052
"E07000229","40_44",7219
"E07000229","45_49",7840
"E07000229","50_54",8266
"E07000229","55_59",8070
"E07000229","60+",31763
"E07000229","60_64",6618
"E07000229","65_69",5899
"E07000229","70_74",6743
"E07000229","75_79",4777
"E07000229","80_84",3667
"E07000229","85_89",2422
"E07000229","90+",1637
"E07000234","00_04",5267
"E07000234","00_59",71592
"E07000234","05_09",6014
"E07000234","10_14",6168
"E07000234","15_19",5123
"E07000234","20_24",4260
"E07000234","25_29",5336
"E07000234","30_34",5604
"E07000234","35_39",5831
"E07000234","40_44",6114
"E07000234","45_49",6972
"E07000234","50_54",7644
"E07000234","55_59",7259
"E07000234","60+",28977
"E07000234","60_64",6129
"E07000234","65_69",5749
"E07000234","70_74",5897
"E07000234","75_79",4538
"E07000234","80_84",3225
"E07000234","85_89",2070
"E07000234","90+",1369
"E07000235","00_04",3191
"E07000235","00_59",51193
"E07000235","05_09",4122
"E07000235","10_14",4373
"E07000235","15_19",4080
"E07000235","20_24",3077
"E07000235","25_29",3651
"E07000235","30_34",3551
"E07000235","35_39",3577
"E07000235","40_44",4141
"E07000235","45_49",4981
"E07000235","50_54",6040
"E07000235","55_59",6409
"E07000235","60+",28252
"E07000235","60_64",5845
"E07000235","65_69",5597
"E07000235","70_74",5989
"E07000235","75_79",4438
"E07000235","80_84",3149
"E07000235","85_89",1979
"E07000235","90+",1255
"E07000236","00_04",5180
"E07000236","00_59",64530
"E07000236","05_09",5593
"E07000236","10_14",5404
"E07000236","15_19",4553
"E07000236","20_24",4300
"E07000236","25_29",5242
"E07000236","30_34",5841
"E07000236","35_39",6252
"E07000236","40_44",5542
"E07000236","45_49",5600
"E07000236","50_54",5640
"E07000236","55_59",5383
"E07000236","60+",21038
"E07000236","60_64",5032
"E07000236","65_69",4843
"E07000236","70_74",4593
"E07000236","75_79",2993
"E07000236","80_84",1892
"E07000236","85_89",1044
"E07000236","90+",641
"E07000237","00_04",5466
"E07000237","00_59",77230
"E07000237","05_09",5940
"E07000237","10_14",5877
"E07000237","15_19",5866
"E07000237","20_24",7511
"E07000237","25_29",7555
"E07000237","30_34",6654
"E07000237","35_39",6433
"E07000237","40_44",5953
"E07000237","45_49",6483
"E07000237","50_54",6919
"E07000237","55_59",6573
"E07000237","60+",23035
"E07000237","60_64",5349
"E07000237","65_69",4807
"E07000237","70_74",4662
"E07000237","75_79",3425
"E07000237","80_84",2424
"E07000237","85_89",1537
"E07000237","90+",831
"E07000238","00_04",6323
"E07000238","00_59",88866
"E07000238","05_09",7380
"E07000238","10_14",7191
"E07000238","15_19",6373
"E07000238","20_24",5620
"E07000238","25_29",6298
"E07000238","30_34",6866
"E07000238","35_39",7023
"E07000238","40_44",7062
"E07000238","45_49",8505
"E07000238","50_54",10042
"E07000238","55_59",10183
"E07000238","60+",42218
"E07000238","60_64",8976
"E07000238","65_69",8633
"E07000238","70_74",9103
"E07000238","75_79",6559
"E07000238","80_84",4458
"E07000238","85_89",2696
"E07000238","90+",1793
"E07000239","00_04",5077
"E07000239","00_59",69653
"E07000239","05_09",5771
"E07000239","10_14",5507
"E07000239","15_19",4851
"E07000239","20_24",4819
"E07000239","25_29",5431
"E07000239","30_34",5751
"E07000239","35_39",5459
"E07000239","40_44",5431
"E07000239","45_49",6637
"E07000239","50_54",7597
"E07000239","55_59",7322
"E07000239","60+",31486
"E07000239","60_64",6236
"E07000239","65_69",6309
"E07000239","70_74",7096
"E07000239","75_79",5383
"E07000239","80_84",3413
"E07000239","85_89",1916
"E07000239","90+",1133
"E07000240","00_04",9162
"E07000240","00_59",116018
"E07000240","05_09",10842
"E07000240","10_14",11308
"E07000240","15_19",8365
"E07000240","20_24",6105
"E07000240","25_29",7402
"E07000240","30_34",8610
"E07000240","35_39",10023
"E07000240","40_44",11713
"E07000240","45_49",11801
"E07000240","50_54",10967
"E07000240","55_59",9720
"E07000240","60+",33299
"E07000240","60_64",7679
"E07000240","65_69",6426
"E07000240","70_74",6613
"E07000240","75_79",4725
"E07000240","80_84",3789
"E07000240","85_89",2483
"E07000240","90+",1584
"E07000241","00_04",6923
"E07000241","00_59",98630
"E07000241","05_09",7873
"E07000241","10_14",7286
"E07000241","15_19",7468
"E07000241","20_24",12120
"E07000241","25_29",10223
"E07000241","30_34",8730
"E07000241","35_39",8379
"E07000241","40_44",7706
"E07000241","45_49",7188
"E07000241","50_54",7335
"E07000241","55_59",7399
"E07000241","60+",25263
"E07000241","60_64",6124
"E07000241","65_69",4840
"E07000241","70_74",4683
"E07000241","75_79",3492
"E07000241","80_84",2804
"E07000241","85_89",2008
"E07000241","90+",1312
"E07000242","00_04",8540
"E07000242","00_59",115194
"E07000242","05_09",9469
"E07000242","10_14",10010
"E07000242","15_19",8437
"E07000242","20_24",6813
"E07000242","25_29",8141
"E07000242","30_34",9072
"E07000242","35_39",9515
"E07000242","40_44",10604
"E07000242","45_49",11552
"E07000242","50_54",11800
"E07000242","55_59",11241
"E07000242","60+",36592
"E07000242","60_64",8913
"E07000242","65_69",7230
"E07000242","70_74",7463
"E07000242","75_79",5215
"E07000242","80_84",3894
"E07000242","85_89",2478
"E07000242","90+",1399
"E07000243","00_04",5744
"E07000243","00_59",69520
"E07000243","05_09",6067
"E07000243","10_14",5598
"E07000243","15_19",4580
"E07000243","20_24",4673
"E07000243","25_29",5854
"E07000243","30_34",6900
"E07000243","35_39",6660
"E07000243","40_44",5765
"E07000243","45_49",5412
"E07000243","50_54",6184
"E07000243","55_59",6083
"E07000243","60+",18584
"E07000243","60_64",4914
"E07000243","65_69",3694
"E07000243","70_74",3440
"E07000243","75_79",2456
"E07000243","80_84",1978
"E07000243","85_89",1350
"E07000243","90+",752
"E07000244","00_04",11083
"E07000244","00_59",163436
"E07000244","05_09",13335
"E07000244","10_14",14490
"E07000244","15_19",12789
"E07000244","20_24",10869
"E07000244","25_29",11738
"E07000244","30_34",12179
"E07000244","35_39",12041
"E07000244","40_44",12748
"E07000244","45_49",15444
"E07000244","50_54",18045
"E07000244","55_59",18675
"E07000244","60+",86937
"E07000244","60_64",17570
"E07000244","65_69",17036
"E07000244","70_74",19158
"E07000244","75_79",13562
"E07000244","80_84",9664
"E07000244","85_89",6167
"E07000244","90+",3780
