"areaCode","age","population"
"E07000207","15_19",7471
"E07000207","20_24",5039
"E07000207","25_29",5237
"E07000207","30_34",6153
"E07000207","35_39",8969
"E07000207","40_44",10938
"E07000207","45_49",10997
"E07000207","50_54",10812
"E07000207","55_59",9623
"E07000207","60_64",7310
"E07000207","65_69",6399
"E07000207","70_74",6478
"E07000207","75_79",4515
"E07000207","80_84",3676
"E07000207","85_89",2457
"E07000207","90+",1835
"E07000208","0_4",5066
"E07000208","5_9",5538
"E07000208","10_14",5324
"E07000208","15_19",4730
"E07000208","20_24",3961
"E07000208","25_29",4078
"E07000208","30_34",4300
"E07000208","35_39",5452
"E07000208","40_44",5982
"E07000208","45_49",5960
"E07000208","50_54",5900
"E07000208","55_59",5424
"E07000208","60_64",4182
"E07000208","65_69",3783
"E07000208","70_74",3908
"E07000208","75_79",2803
"E07000208","80_84",2109
"E07000208","85_89",1364
"E07000208","90+",763
"E07000209","0_4",7233
"E07000209","5_9",8692
"E07000209","10_14",8657
"E07000209","15_19",9950
"E07000209","20_24",14904
"E07000209","25_29",12073
"E07000209","30_34",8890
"E07000209","35_39",8817
"E07000209","40_44",8917
"E07000209","45_49",9663
"E07000209","50_54",9697
"E07000209","55_59",9155
"E07000209","60_64",7569
"E07000209","65_69",6364
"E07000209","70_74",6619
"E07000209","75_79",4560
"E07000209","80_84",3519
"E07000209","85_89",2292
"E07000209","90+",1427
"E07000210","0_4",4163
"E07000210","5_9",5006
"E07000210","10_14",5271
"E07000210","15_19",4746
"E07000210","20_24",3786
"E07000210","25_29",3816
"E07000210","30_34",3835
"E07000210","35_39",4534
"E07000210","40_44",5510
"E07000210","45_49",6338
"E07000210","50_54",7064
"E07000210","55_59",6773
"E07000210","60_64",5762
"E07000210","65_69",5027
"E07000210","70_74",5372
"E07000210","75_79",3864
"E07000210","80_84",3082
"E07000210","85_89",2066
"E07000210","90+",1230
"E07000211","0_4",9430
"E07000211","5_9",10198
"E07000211","10_14",9367
"E07000211","15_19",7709
"E07000211","20_24",6456
"E07000211","25_29",7919
"E07000211","30_34",9172
"E07000211","35_39",10551
"E07000211","40_44",11000
"E07000211","45_49",10877
"E07000211","50_54",10951
"E07000211","55_59",10069
"E07000211","60_64",7981
"E07000211","65_69",6964
"E07000211","70_74",7098
"E07000211","75_79",4866
"E07000211","80_84",3713
"E07000211","85_89",2620
"E07000211","90+",1807
"E07000212","0_4",4981
"E07000212","5_9",4974
"E07000212","10_14",4790
"E07000212","15_19",5526
"E07000212","20_24",8340
"E07000212","25_29",7447
"E07000212","30_34",5729
"E07000212","35_39",5466
"E07000212","40_44",5404
"E07000212","45_49",5707
"E07000212","50_54",5812
"E07000212","55_59",5720
"E07000212","60_64",4397
"E07000212","65_69",3759
"E07000212","70_74",3895
"E07000212","75_79",2804
"E07000212","80_84",2250
"E07000212","85_89",1524
"E07000212","90+",899
"E07000213","0_4",6279
"E07000213","5_9",6372
"E07000213","10_14",5960
"E07000213","15_19",5000
"E07000213","20_24",4777
"E07000213","25_29",5336
"E07000213","30_34",6293
"E07000213","35_39",7242
"E07000213","40_44",7008
"E07000213","45_49",7149
"E07000213","50_54",7355
"E07000213","55_59",6973
"E07000213","60_64",5555
"E07000213","65_69",4649
"E07000213","70_74",4764
"E07000213","75_79",3583
"E07000213","80_84",2865
"E07000213","85_89",1716
"E07000213","90+",968
"E07000214","0_4",4782
"E07000214","5_9",5577
"E07000214","10_14",5688
"E07000214","15_19",4942
"E07000214","20_24",4252
"E07000214","25_29",4451
"E07000214","30_34",4754
"E07000214","35_39",5659
"E07000214","40_44",5960
"E07000214","45_49",7023
"E07000214","50_54",6976
"E07000214","55_59",6462
"E07000214","60_64",5207
"E07000214","65_69",4273
"E07000214","70_74",4533
"E07000214","75_79",3444
"E07000214","80_84",2612
"E07000214","85_89",1765
"E07000214","90+",945
"E07000215","0_4",5111
"E07000215","5_9",5494
"E07000215","10_14",5467
"E07000215","15_19",4678
"E07000215","20_24",3876
"E07000215","25_29",4150
"E07000215","30_34",4894
"E07000215","35_39",5562
"E07000215","40_44",5680
"E07000215","45_49",6232
"E07000215","50_54",6877
"E07000215","55_59",6452
"E07000215","60_64",5205
"E07000215","65_69",4602
"E07000215","70_74",4955
"E07000215","75_79",3471
"E07000215","80_84",2482
"E07000215","85_89",1720
"E07000215","90+",1221
"E07000216","0_4",6892
"E07000216","5_9",8150
"E07000216","10_14",8402
"E07000216","15_19",7854
"E07000216","20_24",5752
"E07000216","25_29",4949
"E07000216","30_34",5506
"E07000216","35_39",7273
"E07000216","40_44",8368
"E07000216","45_49",9530
"E07000216","50_54",9604
"E07000216","55_59",8632
"E07000216","60_64",7281
"E07000216","65_69",6600
"E07000216","70_74",7177
"E07000216","75_79",5379
"E07000216","80_84",4228
"E07000216","85_89",2843
"E07000216","90+",1908
"E07000217","0_4",6631
"E07000217","5_9",7226
"E07000217","10_14",6737
"E07000217","15_19",5163
"E07000217","20_24",4173
"E07000217","25_29",5060
"E07000217","30_34",6099
"E07000217","35_39",7437
"E07000217","40_44",8120
"E07000217","45_49",7519
"E07000217","50_54",7305
"E07000217","55_59",6433
"E07000217","60_64",5408
"E07000217","65_69",4642
"E07000217","70_74",4420
"E07000217","75_79",3142
"E07000217","80_84",2465
"E07000217","85_89",1690
"E07000217","90+",1123
"E07000218","0_4",3354
"E07000218","5_9",3792
"E07000218","10_14",3577
"E07000218","15_19",3331
"E07000218","20_24",3118
"E07000218","25_29",3841
"E07000218","30_34",3872
"E07000218","35_39",3654
"E07000218","40_44",3615
"E07000218","45_49",4602
"E07000218","50_54",5162
"E07000218","55_59",4885
"E07000218","60_64",4188
"E07000218","65_69",3858
"E07000218","70_74",3990
"E07000218","75_79",2795
"E07000218","80_84",1889
"E07000218","85_89",1092
"E07000218","90+",649
"E07000219","0_4",8123
"E07000219","5_9",8303
"E07000219","10_14",7724
"E07000219","15_19",6707
"E07000219","20_24",6970
"E07000219","25_29",8092
"E07000219","30_34",8633
"E07000219","35_39",8363
"E07000219","40_44",7507
"E07000219","45_49",8610
"E07000219","50_54",9585
"E07000219","55_59",8742
"E07000219","60_64",7467
"E07000219","65_69",7060
"E07000219","70_74",6895
"E07000219","75_79",4883
"E07000219","80_84",3359
"E07000219","85_89",1963
"E07000219","90+",897
"E07000220","0_4",6574
"E07000220","5_9",7114
"E07000220","10_14",7007
"E07000220","15_19",5962
"E07000220","20_24",5175
"E07000220","25_29",6200
"E07000220","30_34",7192
"E07000220","35_39",7504
"E07000220","40_44",6976
"E07000220","45_49",7685
"E07000220","50_54",7796
"E07000220","55_59",7325
"E07000220","60_64",5690
"E07000220","65_69",5191
"E07000220","70_74",5538
"E07000220","75_79",4198
"E07000220","80_84",2988
"E07000220","85_89",1639
"E07000220","90+",1181
"E07000221","0_4",6311
"E07000221","5_9",6883
"E07000221","10_14",7210
"E07000221","15_19",6379
"E07000221","20_24",5775
"E07000221","25_29",6388
"E07000221","30_34",6536
"E07000221","35_39",6950
"E07000221","40_44",6987
"E07000221","45_49",9110
"E07000221","50_54",9996
"E07000221","55_59",9879
"E07000221","60_64",8553
"E07000221","65_69",8141
"E07000221","70_74",9086
"E07000221","75_79",6469
"E07000221","80_84",4806
"E07000221","85_89",2838
"E07000221","90+",1801
"E07000222","0_4",7508
"E07000222","5_9",7959
"E07000222","10_14",7790
"E07000222","15_19",8026
"E07000222","20_24",12662
"E07000222","25_29",11794
"E07000222","30_34",8024
"E07000222","35_39",8625
"E07000222","40_44",8673
"E07000222","45_49",9453
"E07000222","50_54",9680
"E07000222","55_59",9051
"E07000222","60_64",7441
"E07000222","65_69",6873
"E07000222","70_74",7117
"E07000222","75_79",5180
"E07000222","80_84",3861
"E07000222","85_89",2429
"E07000222","90+",1607
"E07000223","0_4",3544
"E07000223","5_9",4064
"E07000223","10_14",3633
"E07000223","15_19",3064
"E07000223","20_24",2705
"E07000223","25_29",3024
"E07000223","30_34",3527
"E07000223","35_39",3909
"E07000223","40_44",4120
"E07000223","45_49",4646
"E07000223","50_54",4764
"E07000223","55_59",4359
"E07000223","60_64",3806
"E07000223","65_69",3689
"E07000223","70_74",4079
"E07000223","75_79",2962
"E07000223","80_84",2249
"E07000223","85_89",1375
"E07000223","90+",782
"E07000224","0_4",7713
"E07000224","5_9",8588
"E07000224","10_14",8154
"E07000224","15_19",7158
"E07000224","20_24",7082
"E07000224","25_29",7799
"E07000224","30_34",8093
"E07000224","35_39",8354
"E07000224","40_44",8140
"E07000224","45_49",9894
"E07000224","50_54",11490
"E07000224","55_59",11246
"E07000224","60_64",10663
"E07000224","65_69",10933
"E07000224","70_74",12718
"E07000224","75_79",8992
"E07000224","80_84",6821
"E07000224","85_89",4239
"E07000224","90+",2681
"E07000225","0_4",5616
"E07000225","5_9",6592
"E07000225","10_14",6648
"E07000225","15_19",5928
"E07000225","20_24",6324
"E07000225","25_29",5700
"E07000225","30_34",5314
"E07000225","35_39",5918
"E07000225","40_44",6036
"E07000225","45_49",7566
"E07000225","50_54",8755
"E07000225","55_59",9038
"E07000225","60_64",8493
"E07000225","65_69",7983
"E07000225","70_74",8769
"E07000225","75_79",6519
"E07000225","80_84",4723
"E07000225","85_89",3213
"E07000225","90+",1994
"E07000226","0_4",7829
"E07000226","5_9",8325
"E07000226","10_14",7266
"E07000226","15_19",6018
"E07000226","20_24",5659
"E07000226","25_29",7528
"E07000226","30_34",8916
"E07000226","35_39",9525
"E07000226","40_44",8232
"E07000226","45_49",7795
"E07000226","50_54",7473
"E07000226","55_59",6796
"E07000226","60_64",5772
"E07000226","65_69",4453
"E07000226","70_74",3942
"E07000226","75_79",2490
"E07000226","80_84",1980
"E07000226","85_89",1515
"E07000226","90+",895
"E07000227","0_4",7276
"E07000227","5_9",8382
"E07000227","10_14",8850
"E07000227","15_19",7604
"E07000227","20_24",5929
"E07000227","25_29",6944
"E07000227","30_34",7456
"E07000227","35_39",8239
"E07000227","40_44",8819
"E07000227","45_49",10067
"E07000227","50_54",11416
"E07000227","55_59",10918
"E07000227","60_64",9109
"E07000227","65_69",8481
"E07000227","70_74",8711
"E07000227","75_79",6258
"E07000227","80_84",4641
"E07000227","85_89",2938
"E07000227","90+",1753
"E07000228","0_4",8437
"E07000228","5_9",9905
"E07000228","10_14",9561
"E07000228","15_19",8051
"E07000228","20_24",6051
"E07000228","25_29",7226
"E07000228","30_34",8542
"E07000228","35_39",9931
"E07000228","40_44",10362
"E07000228","45_49",11470
"E07000228","50_54",11371
"E07000228","55_59",10368
"E07000228","60_64",8706
"E07000228","65_69",7962
"E07000228","70_74",8341
"E07000228","75_79",5770
"E07000228","80_84",4268
"E07000228","85_89",2944
"E07000228","90+",1756
"E07000229","0_4",5744
"E07000229","5_9",6436
"E07000229","10_14",6298
"E07000229","15_19",5378
"E07000229","20_24",4935
"E07000229","25_29",5728
"E07000229","30_34",6363
"E07000229","35_39",7097
"E07000229","40_44",7039
"E07000229","45_49",7941
"E07000229","50_54",8440
"E07000229","55_59",7709
"E07000229","60_64",6498
"E07000229","65_69",5935
"E07000229","70_74",6673
"E07000229","75_79",4574
"E07000229","80_84",3680
"E07000229","85_89",2482
"E07000229","90+",1620
"E07000234","0_4",5222
"E07000234","5_9",5973
"E07000234","10_14",6021
"E07000234","15_19",5007
"E07000234","20_24",4316
"E07000234","25_29",5302
"E07000234","30_34",5580
"E07000234","35_39",5839
"E07000234","40_44",5992
"E07000234","45_49",7154
"E07000234","50_54",7802
"E07000234","55_59",7054
"E07000234","60_64",5995
"E07000234","65_69",5806
"E07000234","70_74",5784
"E07000234","75_79",4353
"E07000234","80_84",3239
"E07000234","85_89",2074
"E07000234","90+",1368
"E07000235","0_4",3263
"E07000235","5_9",4075
"E07000235","10_14",4354
"E07000235","15_19",4001
"E07000235","20_24",3158
"E07000235","25_29",3589
"E07000235","30_34",3301
"E07000235","35_39",3598
"E07000235","40_44",4084
"E07000235","45_49",5065
"E07000235","50_54",6160
"E07000235","55_59",6230
"E07000235","60_64",5644
"E07000235","65_69",5642
"E07000235","70_74",5889
"E07000235","75_79",4303
"E07000235","80_84",3130
"E07000235","85_89",1965
"E07000235","90+",1247
"E07000236","0_4",5292
"E07000236","5_9",5573
"E07000236","10_14",5331
"E07000236","15_19",4454
"E07000236","20_24",4314
"E07000236","25_29",5439
"E07000236","30_34",5776
"E07000236","35_39",6271
"E07000236","40_44",5412
"E07000236","45_49",5665
"E07000236","50_54",5702
"E07000236","55_59",5316
"E07000236","60_64",4965
"E07000236","65_69",4925
"E07000236","70_74",4500
"E07000236","75_79",2835
"E07000236","80_84",1785
"E07000236","85_89",1059
"E07000236","90+",647
"E07000237","0_4",5661
"E07000237","5_9",6038
"E07000237","10_14",5841
"E07000237","15_19",5923
"E07000237","20_24",7863
"E07000237","25_29",7946
"E07000237","30_34",6444
"E07000237","35_39",6590
"E07000237","40_44",6017
"E07000237","45_49",6694
"E07000237","50_54",7022
"E07000237","55_59",6349
"E07000237","60_64",5287
"E07000237","65_69",4828
"E07000237","70_74",4646
"E07000237","75_79",3300
"E07000237","80_84",2405
"E07000237","85_89",1557
"E07000237","90+",811
"E07000238","0_4",6375
"E07000238","5_9",7204
"E07000238","10_14",7158
"E07000238","15_19",6211
"E07000238","20_24",5698
"E07000238","25_29",6189
"E07000238","30_34",6693
"E07000238","35_39",6885
"E07000238","40_44",6925
"E07000238","45_49",8863
"E07000238","50_54",10052
"E07000238","55_59",9875
"E07000238","60_64",8754
"E07000238","65_69",8727
"E07000238","70_74",8956
"E07000238","75_79",6202
"E07000238","80_84",4279
"E07000238","85_89",2663
"E07000238","90+",1724
"E07000239","0_4",5301
"E07000239","5_9",5792
"E07000239","10_14",5396
"E07000239","15_19",4844
"E07000239","20_24",4774
"E07000239","25_29",5605
"E07000239","30_34",5662
"E07000239","35_39",5447
"E07000239","40_44",5483
"E07000239","45_49",6895
"E07000239","50_54",7621
"E07000239","55_59",7022
"E07000239","60_64",6192
"E07000239","65_69",6522
"E07000239","70_74",7221
"E07000239","75_79",5038
"E07000239","80_84",3395
"E07000239","85_89",1927
"E07000239","90+",1154
"E07000240","0_4",9336
"E07000240","5_9",10994
"E07000240","10_14",10962
"E07000240","15_19",8255
"E07000240","20_24",5905
"E07000240","25_29",7226
"E07000240","30_34",8640
"E07000240","35_39",10382
"E07000240","40_44",11720
"E07000240","45_49",11662
"E07000240","50_54",11063
"E07000240","55_59",9508
"E07000240","60_64",7364
"E07000240","65_69",6550
"E07000240","70_74",6472
"E07000240","75_79",4605
"E07000240","80_84",3725
"E07000240","85_89",2520
"E07000240","90+",1563
"E07000241","0_4",7003
"E07000241","5_9",7854
"E07000241","10_14",7019
"E07000241","15_19",7500
"E07000241","20_24",12309
"E07000241","25_29",9906
"E07000241","30_34",8641
"E07000241","35_39",8389
"E07000241","40_44",7273
"E07000241","45_49",7323
"E07000241","50_54",7535
"E07000241","55_59",7249
"E07000241","60_64",5917
"E07000241","65_69",4861
"E07000241","70_74",4646
"E07000241","75_79",3473
"E07000241","80_84",2853
"E07000241","85_89",2010
"E07000241","90+",1282
"E07000242","0_4",8494
"E07000242","5_9",9524
"E07000242","10_14",9644
"E07000242","15_19",8377
"E07000242","20_24",6691
"E07000242","25_29",7942
"E07000242","30_34",8844
"E07000242","35_39",9807
"E07000242","40_44",10400
"E07000242","45_49",11524
"E07000242","50_54",11993
"E07000242","55_59",10808
"E07000242","60_64",8545
"E07000242","65_69",7179
"E07000242","70_74",7339
"E07000242","75_79",4990
"E07000242","80_84",3841
"E07000242","85_89",2401
"E07000242","90+",1405
"E07000243","0_4",5822
"E07000243","5_9",6136
"E07000243","10_14",5356
"E07000243","15_19",4627
"E07000243","20_24",4658
"E07000243","25_29",6087
"E07000243","30_34",6946
"E07000243","35_39",6464
"E07000243","40_44",5520
"E07000243","45_49",5623
"E07000243","50_54",6344
"E07000243","55_59",5918
"E07000243","60_64",4823
"E07000243","65_69",3614
"E07000243","70_74",3416
"E07000243","75_79",2399
"E07000243","80_84",2026
"E07000243","85_89",1320
"E07000243","90+",746
"E07000244","0_4",11379
"E07000244","5_9",13528
"E07000244","10_14",14272
"E07000244","15_19",12664
"E07000244","20_24",10840
"E07000244","25_29",11928
"E07000244","30_34",11967
"E07000244","35_39",12103
"E07000244","40_44",12584
"E07000244","45_49",15972
"E07000244","50_54",18223
"E07000244","55_59",18345
"E07000244","60_64",17107
"E07000244","65_69",17275
"E07000244","70_74",18931
"E07000244","75_79",12968
"E07000244","80_84",9532
"E07000244","85_89",6143
"E07000244","90+",3700
"E07000245","0_4",10953
"E07000245","5_9",11678
"E07000245","10_14",10204
"E07000245","15_19",8580
"E07000245","20_24",9585
"E07000245","25_29",11715
"E07000245","30_34",12616
"E07000245","35_39",11559
"E07000245","40_44",9550
"E07000245","45_49",10886
"E07000245","50_54",12260
"E07000245","55_59",11590
"E07000245","60_64",9851
"E07000245","65_69",9559
"E07000245","70_74",10445
"E07000245","75_79",7189
"E07000245","80_84",5365
"E07000245","85_89",3265
"E07000245","90+",2195
"E07000246","0_4",7671
"E07000246","5_9",8677
"E07000246","10_14",8562
"E07000246","15_19",7597
"E07000246","20_24",6956
"E07000246","25_29",8158
"E07000246","30_34",8478
"E07000246","35_39",8302
"E07000246","40_44",7837
"E07000246","45_49",9761
"E07000246","50_54",11152
"E07000246","55_59",11353
"E07000246","60_64",10473
"E07000246","65_69",10573
"E07000246","70_74",10518
"E07000246","75_79",7470
"E07000246","80_84",5470
"E07000246","85_89",3694
"E07000246","90+",2413
"E08000001","0_4",19162
"E08000001","5_9",20190
"E08000001","10_14",18785
"E08000001","15_19",16588
"E08000001","20_24",16584
"E08000001","25_29",18574
"E08000001","30_34",19649
"E08000001","35_39",18456
"E08000001","40_44",16853
"E08000001","45_49",19322
"E08000001","50_54",20059
"E08000001","55_59",18253
"E08000001","60_64",15253
"E08000001","65_69",13841
"E08000001","70_74",13862
"E08000001","75_79",9623
"E08000001","80_84",6713
"E08000001","85_89",3735
"E08000001","90+",2048
"E08000002","0_4",11688
"E08000002","5_9",12752
"E08000002","10_14",12190
"E08000002","15_19",10425
"E08000002","20_24",10083
"E08000002","25_29",12259
"E08000002","30_34",12830
"E08000002","35_39",12546
"E08000002","40_44",11368
"E08000002","45_49",12828
"E08000002","50_54",13785
"E08000002","55_59",12845
"E08000002","60_64",10366
"E08000002","65_69",9482
"E08000002","70_74",9770
"E08000002","75_79",6707
"E08000002","80_84",4828
"E08000002","85_89",2648
"E08000002","90+",1590
"E08000003","0_4",37112
"E08000003","5_9",36693
"E08000003","10_14",32426
"E08000003","15_19",34687
"E08000003","20_24",68048
"E08000003","25_29",66050
"E08000003","30_34",51747
"E08000003","35_39",41816
"E08000003","40_44",31150
"E08000003","45_49",28832
"E08000003","50_54",28800
"E08000003","55_59",24327
"E08000003","60_64",19729
"E08000003","65_69",15819
"E08000003","70_74",13126
"E08000003","75_79",9136
"E08000003","80_84",6907
"E08000003","85_89",3988
"E08000003","90+",2465
"E08000004","0_4",16535
"E08000004","5_9",17065
"E08000004","10_14",16655
"E08000004","15_19",14992
"E08000004","20_24",14261
"E08000004","25_29",15861
"E08000004","30_34",16448
"E08000004","35_39",15549
"E08000004","40_44",13700
"E08000004","45_49",15355
"E08000004","50_54",15814
"E08000004","55_59",14498
"E08000004","60_64",12065
"E08000004","65_69",10765
"E08000004","70_74",10395
"E08000004","75_79",7443
"E08000004","80_84",5152
"E08000004","85_89",2881
"E08000004","90+",1676
"E08000005","0_4",15157
"E08000005","5_9",15626
"E08000005","10_14",14672
"E08000005","15_19",12645
"E08000005","20_24",13155
"E08000005","25_29",15235
"E08000005","30_34",15544
"E08000005","35_39",14790
"E08000005","40_44",13051
"E08000005","45_49",14442
"E08000005","50_54",15250
"E08000005","55_59",14050
"E08000005","60_64",12180
"E08000005","65_69",10797
"E08000005","70_74",9939
"E08000005","75_79",6706
"E08000005","80_84",4754
"E08000005","85_89",2802
"E08000005","90+",1617
"E08000006","0_4",17631
"E08000006","5_9",17015
"E08000006","10_14",15068
"E08000006","15_19",13999
"E08000006","20_24",20011
"E08000006","25_29",23590
"E08000006","30_34",22778
"E08000006","35_39",19689
"E08000006","40_44",14825
"E08000006","45_49",14889
"E08000006","50_54",15956
"E08000006","55_59",14644
"E08000006","60_64",12010
"E08000006","65_69",10243
"E08000006","70_74",9820
"E08000006","75_79",6880
"E08000006","80_84",5146
"E08000006","85_89",2865
"E08000006","90+",1775
"E08000007","0_4",17261
"E08000007","5_9",18668
"E08000007","10_14",17935
"E08000007","15_19",15188
"E08000007","20_24",13490
"E08000007","25_29",17170
"E08000007","30_34",18610
"E08000007","35_39",19324
"E08000007","40_44",18497
"E08000007","45_49",19957
"E08000007","50_54",21359
"E08000007","55_59",20056
"E08000007","60_64",17182
"E08000007","65_69",15304
"E08000007","70_74",15447
"E08000007","75_79",11119
"E08000007","80_84",8554
"E08000007","85_89",5320
"E08000007","90+",2982
"E08000008","0_4",14348
"E08000008","5_9",15114
"E08000008","10_14",13735
"E08000008","15_19",11972
"E08000008","20_24",12364
"E08000008","25_29",15092
"E08000008","30_34",15567
"E08000008","35_39",14740
"E08000008","40_44",13128
"E08000008","45_49",15218
"E08000008","50_54",16774
"E08000008","55_59",15692
"E08000008","60_64",12723
"E08000008","65_69",11253
"E08000008","70_74",11308
"E08000008","75_79",7734
"E08000008","80_84",5358
"E08000008","85_89",2944
"E08000008","90+",1429
"E08000009","0_4",14321
"E08000009","5_9",16764
"E08000009","10_14",16617
"E08000009","15_19",13254
"E08000009","20_24",10724
"E08000009","25_29",12544
"E08000009","30_34",14738
"E08000009","35_39",17170
"E08000009","40_44",17024
"E08000009","45_49",17308
"E08000009","50_54",17106
"E08000009","55_59",15813
"E08000009","60_64",12788
"E08000009","65_69",10824
"E08000009","70_74",10478
"E08000009","75_79",7632
"E08000009","80_84",6010
"E08000009","85_89",3882
"E08000009","90+",2357
"E08000010","0_4",18342
"E08000010","5_9",19870
"E08000010","10_14",19834
"E08000010","15_19",17549
"E08000010","20_24",17029
"E08000010","25_29",20573
"E08000010","30_34",21722
"E08000010","35_39",21231
"E08000010","40_44",19039
"E08000010","45_49",23616
"E08000010","50_54",25345
"E08000010","55_59",22910
"E08000010","60_64",18694
"E08000010","65_69",17580
"E08000010","70_74",18363
"E08000010","75_79",12614
"E08000010","80_84",8019
"E08000010","85_89",4163
"E08000010","90+",2169
"E08000011","0_4",10235
"E08000011","5_9",9706
"E08000011","10_14",9011
"E08000011","15_19",8102
"E08000011","20_24",9027
"E08000011","25_29",10758
"E08000011","30_34",10477
"E08000011","35_39",9056
"E08000011","40_44",7712
"E08000011","45_49",9213
"E08000011","50_54",10426
"E08000011","55_59",11303
"E08000011","60_64",9803
"E08000011","65_69",7902
"E08000011","70_74",6544
"E08000011","75_79",4511
"E08000011","80_84",3739
"E08000011","85_89",2195
"E08000011","90+",1142
"E08000012","0_4",29509
"E08000012","5_9",28099
"E08000012","10_14",24808
"E08000012","15_19",29854
"E08000012","20_24",52639
"E08000012","25_29",46676
"E08000012","30_34",39379
"E08000012","35_39",33933
"E08000012","40_44",27171
"E08000012","45_49",27587
"E08000012","50_54",29450
"E08000012","55_59",29805
"E08000012","60_64",25618
"E08000012","65_69",21772
"E08000012","70_74",18817
"E08000012","75_79",13013
"E08000012","80_84",10568
"E08000012","85_89",6190
"E08000012","90+",3154
"E08000013","0_4",10096
"E08000013","5_9",10828
"E08000013","10_14",10334
"E08000013","15_19",9142
"E08000013","20_24",9569
"E08000013","25_29",11548
"E08000013","30_34",11928
"E08000013","35_39",10950
"E08000013","40_44",10105
"E08000013","45_49",12364
"E08000013","50_54",13045
"E08000013","55_59",12641
"E08000013","60_64",10832
"E08000013","65_69",10162
"E08000013","70_74",10359
"E08000013","75_79",7260
"E08000013","80_84",5324
"E08000013","85_89",2773
"E08000013","90+",1325
"E08000014","0_4",14166
"E08000014","5_9",15928
"E08000014","10_14",15240
"E08000014","15_19",14015
"E08000014","20_24",13526
"E08000014","25_29",15552
"E08000014","30_34",15651
"E08000014","35_39",15186
"E08000014","40_44",14117
"E08000014","45_49",17686
"E08000014","50_54",19948
"E08000014","55_59",21321
"E08000014","60_64",18948
"E08000014","65_69",16839
"E08000014","70_74",16396
"E08000014","75_79",12375
"E08000014","80_84",9849
"E08000014","85_89",6291
"E08000014","90+",3376
"E08000015","0_4",17553
"E08000015","5_9",19797
"E08000015","10_14",19320
"E08000015","15_19",17201
"E08000015","20_24",15918
"E08000015","25_29",18339
"E08000015","30_34",19087
"E08000015","35_39",18831
"E08000015","40_44",18170
"E08000015","45_49",21106
"E08000015","50_54",23409
"E08000015","55_59",23762
"E08000015","60_64",20655
"E08000015","65_69",19306
"E08000015","70_74",18772
"E08000015","75_79",13354
"E08000015","80_84",9733
"E08000015","85_89",6105
"E08000015","90+",3593
"E08000016","0_4",14142
"E08000016","5_9",14959
"E08000016","10_14",14231
"E08000016","15_19",12336
"E08000016","20_24",13322
"E08000016","25_29",16127
"E08000016","30_34",16160
"E08000016","35_39",15625
"E08000016","40_44",13352
"E08000016","45_49",16838
"E08000016","50_54",18717
"E08000016","55_59",17454
"E08000016","60_64",15441
"E08000016","65_69",13578
"E08000016","70_74",13327
"E08000016","75_79",9134
"E08000016","80_84",6372
"E08000016","85_89",3769
"E08000016","90+",1982
"E08000017","0_4",18067
"E08000017","5_9",19491
"E08000017","10_14",19234
"E08000017","15_19",16112
"E08000017","20_24",16431
"E08000017","25_29",20531
"E08000017","30_34",21423
"E08000017","35_39",20284
"E08000017","40_44",17398
"E08000017","45_49",20228
"E08000017","50_54",22054
"E08000017","55_59",21780
"E08000017","60_64",19112
"E08000017","65_69",16781
"E08000017","70_74",16181
"E08000017","75_79",11087
"E08000017","80_84",8294
"E08000017","85_89",4842
"E08000017","90+",2560
"E08000018","0_4",15562
"E08000018","5_9",16803
"E08000018","10_14",16256
"E08000018","15_19",14337
"E08000018","20_24",14186
"E08000018","25_29",16710
"E08000018","30_34",17029
"E08000018","35_39",16361
"E08000018","40_44",14384
"E08000018","45_49",17962
"E08000018","50_54",19214
"E08000018","55_59",18359
"E08000018","60_64",15949
"E08000018","65_69",14225
"E08000018","70_74",14370
"E08000018","75_79",10140
"E08000018","80_84",7276
"E08000018","85_89",4041
"E08000018","90+",2247
"E08000019","0_4",32212
"E08000019","5_9",34000
"E08000019","10_14",33382
"E08000019","15_19",36672
"E08000019","20_24",60681
"E08000019","25_29",53034
"E08000019","30_34",39693
"E08000019","35_39",35095
"E08000019","40_44",32141
"E08000019","45_49",35304
"E08000019","50_54",36906
"E08000019","55_59",33363
"E08000019","60_64",27930
"E08000019","65_69",24428
"E08000019","70_74",24630
"E08000019","75_79",18218
"E08000019","80_84",14041
"E08000019","85_89",8439
"E08000019","90+",4684
"E08000021","0_4",16526
"E08000021","5_9",17506
"E08000021","10_14",15771
"E08000021","15_19",20741
"E08000021","20_24",40040
"E08000021","25_29",30269
"E08000021","30_34",21605
"E08000021","35_39",17958
"E08000021","40_44",14988
"E08000021","45_49",15930
"E08000021","50_54",16508
"E08000021","55_59",16388
"E08000021","60_64",14750
"E08000021","65_69",12190
"E08000021","70_74",11400
"E08000021","75_79",7560
"E08000021","80_84",6336
"E08000021","85_89",3990
"E08000021","90+",2364
"E08000022","0_4",11415
"E08000022","5_9",12077
"E08000022","10_14",11908
"E08000022","15_19",10219
"E08000022","20_24",9859
"E08000022","25_29",11911
"E08000022","30_34",13605
"E08000022","35_39",14268
"E08000022","40_44",12986
"E08000022","45_49",14371
"E08000022","50_54",15016
"E08000022","55_59",14922
"E08000022","60_64",13253
"E08000022","65_69",11984
"E08000022","70_74",11464
"E08000022","75_79",7430
"E08000022","80_84",5759
"E08000022","85_89",3580
"E08000022","90+",1886
"E08000023","0_4",8239
